AM,TSLA,929,919,988,166,52,113,959,846,946,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-22
AM,AMC,101,684,170,79,883,917,938,825,690,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-23
AM,AMC,770,409,201,89,45,802,820,404,80,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-24
AM,HOG,894,244,88,202,381,92,592,655,468,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-25
AM,GME,382,76,844,911,945,610,371,761,470,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-26
AM,LUV,527,654,72,104,819,560,84,505,103,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-27
AM,INTC,743,600,622,819,221,979,342,257,790,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-28
AM,WORK,275,425,676,589,251,716,1,317,201,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-29
AM,LUV,686,477,798,419,267,681,241,591,943,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-30
AM,AAPL,934,67,735,258,811,226,431,116,620,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-31
AM,AAPL,864,247,767,247,729,141,648,700,304,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-32
AM,WORK,283,679,882,110,905,669,101,139,281,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-33
AM,INTC,289,899,897,962,431,427,547,448,724,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-34
AM,AAPL,558,332,708,627,208,941,990,650,732,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-35
AM,GME,260,887,819,81,139,793,880,916,890,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-36
AM,SPY,988,840,571,540,884,70,866,46,123,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-37
AM,HOG,429,674,286,819,590,416,892,642,63,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-38
AM,SPY,359,832,296,601,339,675,107,11,976,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-39
AM,GME,511,316,393,48,737,8,301,432,291,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-40
AM,AMC,891,540,665,909,324,771,416,901,276,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-41
AM,SPY,78,905,668,126,780,277,809,776,450,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-42
AM,HOG,466,555,276,896,972,553,702,276,191,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-43
AM,AAPL,959,679,284,629,359,734,744,419,768,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-44
AM,GME,194,161,28,642,729,587,639,488,721,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-45
AM,WORK,634,146,986,401,437,278,919,829,741,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-46
AM,LUV,83,610,453,262,118,60,867,944,505,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-47
AM,INTC,135,771,123,275,764,943,678,979,214,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-48
AM,AAPL,49,527,34,226,32,501,251,792,200,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-49
AM,WORK,922,771,140,639,489,560,636,723,11,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-50
AM,MSFT,523,658,355,659,514,398,779,76,935,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-51
AM,MSFT,714,131,532,181,884,515,438,561,438,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-52
AM,GME,999,473,779,503,632,262,563,517,717,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-53
AM,AAPL,252,51,507,971,272,961,708,812,821,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-54
AM,TSLA,132,643,785,49,355,899,698,500,569,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-55
AM,SPY,622,698,61,720,827,175,186,509,720,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-56
AM,TSLA,16,143,888,775,216,404,100,900,967,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-57
AM,HOG,218,465,194,605,238,547,534,587,337,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-58
AM,GME,287,384,106,559,375,517,816,703,278,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-59
AM,WORK,362,896,679,510,868,879,28,1000,376,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-60
AM,AMC,868,559,482,410,354,942,199,10,695,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-61
AM,AMC,859,38,767,841,677,18,655,742,704,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-62
AM,SPY,441,47,36,106,213,777,256,56,766,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-63
AM,TSLA,857,748,298,872,176,888,791,585,32,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-64
AM,INTC,666,488,547,613,288,998,494,57,162,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-65
AM,WORK,182,160,798,967,491,22,870,641,594,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-66
AM,INTC,691,207,155,439,599,657,161,847,92,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-67
AM,AMC,668,103,10,587,788,819,469,914,656,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-68
AM,SPY,265,307,966,961,407,412,827,573,372,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-69
AM,AMC,8,842,923,989,496,657,217,485,748,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-70
AM,MSFT,501,410,754,641,13,570,498,121,966,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-71
AM,SPY,547,143,493,783,326,305,78,931,843,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-72
AM,MSFT,207,943,792,1,251,851,96,836,828,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-73
AM,MSFT,621,987,663,694,548,189,299,783,411,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-74
AM,WORK,977,512,762,591,875,589,747,157,569,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-75
AM,GME,55,578,8,34,909,412,613,435,750,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-76
AM,INTC,510,286,870,219,565,619,107,951,265,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-77
AM,MSFT,518,197,869,223,491,489,920,553,108,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-78
AM,SPY,458,293,312,243,284,932,530,428,301,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-79
AM,HOG,515,614,212,574,234,399,538,976,444,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-80
AM,AAPL,490,319,579,692,11,811,56,204,706,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-81
AM,AAPL,623,194,956,858,146,951,633,947,175,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-82
AM,GME,303,27,945,781,576,972,450,853,87,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-83
AM,WORK,900,841,162,801,53,747,433,218,902,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-84
AM,LUV,344,898,819,593,912,879,513,994,453,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-85
AM,LUV,668,964,639,332,587,759,371,900,764,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-86
AM,TSLA,74,171,161,76,224,358,16,157,537,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-87
AM,TSLA,578,681,783,703,993,227,309,777,534,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-88
AM,TSLA,969,735,353,207,296,568,689,790,122,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-89
AM,AMC,601,21,357,493,991,861,841,399,128,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-90
AM,LUV,521,214,655,290,228,801,236,516,865,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-91
AM,SPY,302,768,222,342,630,470,180,754,944,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-92
AM,AMC,713,914,16,923,361,815,899,689,547,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-93
AM,GME,627,759,31,998,84,677,362,835,623,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-94
AM,TSLA,913,250,401,356,977,277,241,898,31,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-95
AM,AAPL,748,852,908,85,72,478,752,20,579,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-96
AM,LUV,33,929,252,819,101,946,182,537,525,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-97
AM,HOG,448,892,661,158,882,313,988,868,580,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-98
AM,MSFT,703,617,922,534,570,143,916,204,326,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-99
AM,LUV,288,404,779,273,149,699,159,478,52,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-100
AM,INTC,840,634,263,963,829,594,282,164,976,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-101
AM,AMC,947,63,518,319,367,417,833,901,767,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-102
AM,MSFT,198,334,298,6,292,437,304,419,590,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-103
AM,TSLA,518,445,907,521,631,65,721,259,183,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-104
AM,LUV,976,7,89,87,896,210,667,618,274,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-105
AM,LUV,434,734,176,521,69,229,917,650,404,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-106
AM,AMC,569,967,62,731,900,329,271,960,480,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-107
AM,SPY,194,557,732,638,921,234,148,837,290,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-108
AM,TSLA,404,936,278,812,640,92,140,393,74,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-109
AM,AMC,720,751,126,977,355,287,260,7,561,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-110
AM,LUV,18,409,545,363,3,879,447,576,181,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-111
AM,AMC,512,798,327,581,810,939,214,460,703,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-112
AM,TSLA,362,40,226,101,957,401,802,880,130,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-113
AM,SPY,421,287,425,57,338,6,708,442,340,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-114
AM,WORK,373,224,175,207,712,720,431,153,236,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-115
AM,INTC,189,183,316,77,222,845,302,944,11,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-116
AM,AAPL,535,9,836,828,976,577,39,800,261,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-117
AM,GME,41,214,30,84,646,412,349,353,191,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-118
AM,GME,903,460,380,669,954,202,753,673,777,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-119
AM,LUV,490,621,318,856,90,182,1000,530,263,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-120
AM,WORK,490,195,480,741,445,38,159,607,210,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-121
AM,SPY,715,776,99,394,224,149,950,94,527,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-122
AM,GME,775,493,528,949,877,567,284,983,241,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-123
AM,WORK,777,908,456,134,510,991,998,700,253,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-124
AM,LUV,335,670,717,484,86,57,578,621,120,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-125
AM,SPY,80,948,349,230,951,981,950,167,10,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-126
AM,INTC,37,456,591,664,46,285,531,602,647,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-127
AM,TSLA,488,343,497,783,360,607,761,262,453,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-128
AM,MSFT,559,601,226,474,944,570,940,545,193,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-129
AM,GME,683,194,420,403,887,341,582,324,574,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-130
AM,INTC,349,636,155,533,941,881,363,12,640,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-131
AM,INTC,334,672,469,617,288,64,824,903,426,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-132
AM,TSLA,459,909,174,551,170,624,817,534,730,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-133
AM,WORK,158,107,817,18,543,148,938,88,973,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-134
AM,WORK,786,619,342,527,178,723,929,807,867,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-135
AM,LUV,913,23,144,817,392,112,251,682,214,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-136
AM,SPY,728,960,122,519,968,682,234,273,385,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-137
AM,AMC,848,492,154,65,539,893,611,903,107,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-138
AM,LUV,712,16,369,653,871,433,480,735,190,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-139
AM,INTC,861,518,818,311,591,218,923,484,757,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-140
AM,GME,837,220,271,727,627,111,91,887,805,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-141
AM,LUV,754,818,766,711,599,707,547,209,491,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-142
AM,GME,306,57,840,535,715,319,279,266,640,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-143
AM,TSLA,676,69,483,563,895,934,648,18,348,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-144
AM,WORK,43,179,805,74,988,724,666,835,418,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-145
AM,AAPL,548,784,24,204,977,739,128,449,393,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-146
AM,SPY,825,896,23,684,988,658,800,29,819,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-147
AM,WORK,3,953,614,951,609,489,397,214,441,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-148
AM,WORK,334,975,650,908,279,540,908,679,70,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-149
AM,WORK,793,525,503,189,23,366,957,366,39,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-150
AM,AAPL,610,793,757,242,214,925,237,677,402,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-151
AM,MSFT,944,626,480,573,627,525,430,437,137,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-152
AM,WORK,663,833,776,826,221,990,114,623,666,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-153
AM,TSLA,721,651,501,626,721,839,223,355,115,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-154
AM,HOG,318,934,96,666,150,569,780,318,434,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-155
AM,LUV,711,775,898,964,166,816,461,948,282,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-156
AM,TSLA,900,738,948,683,498,118,8,837,40,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-157
AM,LUV,53,671,729,717,569,940,629,21,423,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-158
AM,LUV,675,32,235,729,502,891,784,476,115,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-159
AM,GME,713,53,154,681,478,417,612,465,193,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-160
AM,HOG,67,548,136,326,275,572,302,761,39,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-161
AM,WORK,739,917,442,176,682,442,203,719,98,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-162
AM,INTC,498,17,122,515,629,404,880,728,174,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-163
AM,SPY,914,316,110,298,191,888,171,772,389,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-164
AM,GME,57,340,788,504,115,820,443,11,787,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-165
AM,SPY,352,7,425,3,691,202,815,459,136,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-166
AM,TSLA,705,737,781,587,543,903,95,208,8,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-167
AM,TSLA,60,424,512,615,824,14,360,397,502,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-168
AM,TSLA,99,453,700,347,168,176,559,818,274,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-169
AM,TSLA,255,730,881,201,690,517,782,149,677,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-170
AM,WORK,154,801,584,566,372,747,2,66,520,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-171
AM,GME,361,930,399,539,243,379,30,449,668,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-172
AM,SPY,364,423,321,511,484,913,801,218,242,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-173
AM,HOG,980,208,73,664,438,660,110,392,615,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-174
AM,INTC,922,257,752,396,31,853,148,245,508,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-175
AM,AAPL,945,729,787,161,924,644,367,171,928,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-176
AM,LUV,852,392,380,694,289,878,130,939,603,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-177
AM,INTC,285,565,509,596,848,862,104,655,204,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-178
AM,AMC,903,872,358,923,80,574,742,781,823,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-179
AM,HOG,154,117,292,490,743,550,390,201,618,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-180
AM,TSLA,938,84,278,279,694,769,889,983,664,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-181
AM,SPY,363,108,292,79,515,56,989,104,392,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-182
AM,SPY,340,559,222,988,418,309,29,615,672,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-183
AM,INTC,171,884,17,395,499,632,881,8,225,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-184
AM,AMC,330,58,529,264,854,737,629,210,239,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-185
AM,GME,47,448,27,137,640,181,785,922,688,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-186
AM,LUV,224,355,16,746,428,708,570,615,772,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-187
AM,AMC,69,76,661,207,805,788,408,82,353,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-188
AM,HOG,434,293,857,879,385,141,741,929,742,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-189
AM,WORK,690,7,853,887,847,84,876,111,77,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-190
AM,GME,512,127,730,253,371,974,495,368,728,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-191
AM,GME,511,652,117,384,571,259,105,80,671,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-192
AM,TSLA,645,147,303,563,171,547,645,668,363,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.TSLA-193
AM,AMC,278,54,476,734,883,701,956,274,405,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-194
AM,AMC,728,686,814,230,920,33,343,529,936,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-195
AM,SPY,384,959,748,39,696,374,5,46,90,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-196
AM,INTC,11,137,591,140,773,605,579,642,667,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-197
AM,SPY,447,716,287,553,902,859,139,632,179,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-198
AM,INTC,439,253,955,328,120,747,459,953,87,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-199
AM,MSFT,921,602,626,637,721,564,560,404,967,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-200
AM,AAPL,240,475,489,184,177,810,403,706,193,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-201
AM,INTC,526,440,175,672,782,984,412,498,617,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-202
AM,HOG,513,224,631,799,58,496,290,21,660,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-203
AM,AMC,788,607,321,666,863,926,280,106,492,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-204
AM,GME,170,633,830,645,138,232,354,751,957,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-205
AM,AAPL,190,879,834,933,240,350,52,264,77,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-206
AM,WORK,1000,798,610,767,600,751,627,380,991,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-207
AM,MSFT,317,331,512,925,344,544,732,939,258,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-208
AM,SPY,774,105,696,169,198,166,687,283,51,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-209
AM,MSFT,63,758,925,821,193,458,97,473,687,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-210
AM,HOG,413,352,877,391,401,877,385,509,846,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-211
AM,WORK,104,196,917,653,637,314,667,777,922,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.WORK-212
AM,INTC,299,814,324,71,621,639,946,631,509,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-213
AM,AMC,929,53,957,53,980,269,248,405,96,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-214
AM,GME,136,734,241,741,646,480,578,355,456,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-215
AM,MSFT,539,451,835,936,283,569,243,154,839,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-216
AM,HOG,326,409,907,262,296,440,793,853,789,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-217
AM,LUV,776,423,510,981,724,449,389,919,709,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.LUV-218
AM,MSFT,570,986,427,946,439,343,53,200,413,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-219
AM,AMC,223,532,59,994,99,590,945,295,632,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AMC-220
AM,HOG,54,627,463,68,984,59,154,913,689,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-221
AM,GME,509,162,966,117,98,223,957,33,756,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-222
AM,SPY,639,623,588,715,23,80,106,665,972,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.SPY-223
AM,INTC,627,831,705,414,989,356,627,551,987,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-224
AM,HOG,125,302,795,555,41,461,749,811,511,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-225
AM,INTC,564,156,991,259,821,614,558,260,2,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.INTC-226
AM,MSFT,469,575,837,278,633,357,268,5,912,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-227
AM,GME,312,281,73,908,298,900,356,666,362,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.GME-228
AM,AAPL,514,607,299,872,216,650,498,129,13,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-229
AM,HOG,141,116,353,877,470,543,114,314,62,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.HOG-230
AM,AAPL,827,329,94,942,735,894,42,709,561,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.AAPL-231
AM,MSFT,937,721,208,392,353,656,465,909,356,2012-09-13 11:07:39,2012-09-13 11:07:39,AM.MSFT-232
